tx_type,cross_bank,ATM,tx_amt_total,num_of_tx_date,CR,DB,cust_id
1,1,1,31654154.0,28,1755632.0,2766223.0,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0
1,1,1,92484726.0,82,426284.0,551196.0,09628bf108ef29df72f99b17342887cfe32803d24827bf5e59c3662ac97db0a9
1,1,1,5166060.0,167,25682889.0,59312313.0,09730d3c7a0ff20eb9541180bb5d5b2ae03ba92ce7ba19398e250da8b5c345a8
1,1,1,5681013.0,22,6656.0,4638.0,097317affb324982794696000f6271188a669f44cd8251185ea375bb62eb72a2
1,1,1,6543960.0,65,130150.0,331178.0,0975a013cc79e8873a5b12e5c4c8c67007141ac4cfdbcdbedc3c2e608cd383cd
1,1,1,39414056.0,203,138363.0,849357.0,097c5bb2a7f57091823f09c8caa49aae7929a5da1eddb469624ff9a96d512a65
1,1,1,113032756.0,85,597420.0,755223.0,098cdef7ce63ba45aa14b481f041d9fce5f99b9fdf2da0d625a61b752cfdaae3
2,1,1,41246.0,31,8374.0,276026.0,098def5160dbb31d264b1bce2b1e3b50ff643f105922ffe83ec9d5741d8a3872
1,1,1,238981054.0,3,27350.0,0.0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656
1,1,1,3096273.0,21,88737.0,247524.0,099561a6af3cdfcf6965314dd2c3c34b398ee474b04559b7ed0bfa2a2d2b23a8
2,1,1,6621661.0,54,341541.0,959597.0,09a2b041606f6770f08f9039d5f62a43e7d0dbd43f8c15456a32961244ca3aef
1,1,1,3597854.0,170,10138298.0,17032065.0,09b92bcff19285521fd68875e8e016db472a46bb6aed01b4a576248a0fb1a000
1,1,1,1129049.0,122,109157199.0,169866350.0,09ccba3b09e3005668c4cddd183ae27c934675124207d66597e5e86900863bfd
1,0,1,11187779.0,6,129418.0,97886.0,09cfe320cde830391166990ddc4a835bd543e7cd26400b50dcd8a855be309379
2,1,1,449549821.0,42,820686.0,4481452.0,09ebce83dc21568072521eb293feb6cfc6fb74e0d287d13c0b4da19226e78c82
2,1,1,1421629.0,28,944758.0,312771.0,09ef2fbfbe33df41acc0aa8aeb105cfed191ede77e735a1ee5e13127d143218a
1,1,1,53385308.0,1,13294.0,0.0,0a0367db6522871aef17eae6edbe64b7ea0bf2196e2983780d2723f1e0d7d379
1,0,1,6333778.0,175,57631043.0,182327267.0,0a29276c2659979d4e44782e910592b27563c670dc1f3796346e3986ca69d871
1,1,1,571245.0,5,12116.0,23.0,0a2bad214ede539892d0042eb6afa2aaa831a04368678c7098dffbe17893f556
1,1,1,118054841.0,208,38033486.0,75992040.0,0a382c9099d18ef5b43ca05059c24e020b2ec7af18509e8b2046522d10168a07
1,1,1,213130.0,46,2167573.0,23477192.0,0a47d300e61196e214bdb9b18c347f5fce780d571599d6ade0430010716dea98
1,1,1,372032.0,171,91863631.0,34840707.0,0a68829d599526fda5ec48716828467aea1632926dda349e831abde2f97964a4
1,1,1,111334640.0,193,1499470.0,1281417.0,0a98989d0c27f344d2e45cefc7daffdf53ed39a6031eb36da21523cc6f3222af
1,1,1,25330467.0,138,6622469.0,16281872.0,0a9b5f699d4f10d1624cf90efe03a64db6d48b608f7f1865c1de9082c3f82ba7
1,1,1,5739329.0,32,2413231.0,58192994.0,0aa202aa5d4123e4639ce5e0e8749bc89b0fa0d7699798be36bbbc1dcceb13a7
2,1,1,7491629.0,95,1677884.0,1175376.0,0aa60cf7b4d4820dc40d2c6adc7a4b7249cded75d12a1e1e2e4875115ca22783
1,1,1,747495.0,74,2797236.0,1387311.0,0aadc8d8cab816bff53765a97f528c7eb5b3ec93738d79922ebc7741b727c2d0
2,1,1,213951146.0,25,33091562.0,17307738.0,0ab0b3e07980adfe167957de57d19d80444114466ea4ef8c817a4a1957fb12ae
2,0,1,54384.0,52,99551724.0,103664325.0,0af64c22fc0dbfda0f374d185a7a6a9b3858ee46c8e2dd7f7ea0c0091b27de92
1,1,1,798338.0,2,452909.0,733687.0,0af73e104c593d31daa497ea928b04fbf52f2017bd8bb4129fa979beb75f195c
1,1,1,19569644.0,41,3372890.0,2308697.0,0aff8d5c6a5068e035f48d5b2a7854f1c3cfa1495ff2998b6ea07df49326c150
1,1,1,309464.0,12,7346869.0,19154175.0,0b03bbf8c813ebe079856604b9a4e0a0369e3b49d1b6ccf13984d426e543a8a2
1,1,1,19963463.0,98,5177550.0,15459908.0,0b040c4903ee8959f79b7f294cf01d1b1e2ac8240701bc2b8d7d309656a4cd07
1,1,1,10284064.0,338,14264658.0,9467704.0,0b48d9f0c002d3954c15148bfb3723fa5297b95b83b8b8b4a622cd42d97d7922
1,1,1,744259829.0,293,32152082.0,42379652.0,0b503fa45d1da0f6214ce3349fe1d7f65e35d74d9411575f71c9fe962984821d
1,1,1,1758827.0,93,21743620.0,1119536.0,0b5488e12f8f6bde6cd1c58665370df270d4a092f1164b4f001f6217a4ad7ec3
2,1,1,16774189.0,57,327770.0,2701949.0,0b6ce95db43858a032b0fad8a0aa20b01f2d02197c090846f677a37b50b5c752
1,1,1,10529246.0,85,10901786.0,66444464.0,0b74d17ae7ac0a81cc1a71fd6977820f1e4b98b897062bfb162b17d770807259
1,1,1,226414.0,292,103677965.0,90147981.0,0b750a939ec723a45c8a9ccce8b8d369c2c766fc1b07f9eb928194f43ce05b83
1,1,1,110869441.0,117,10671993.0,19461847.0,0b772c5cc6cc2b02a79bba795df8edcfac07b81030ac26ee1998738b97221c4e
1,1,1,10722782.0,179,39801566.0,37534955.0,0b7a47b0d8dd2b5773ef5e42f56eadbf356f9bbb4d0ea37bba9c0e27f2cb0121
1,0,0,106018.0,13,1231794.0,1387391.0,0b7bcf7c27b486df4608c7c7ce2400629cebc1bd37537fa8c323b4abda245c13
1,1,1,1026890.0,174,285545.0,283024.0,0b95d17d96d2f6f51917145555f858fa37a097fb6b9d7188f4aebd20662a2e6f
1,1,1,9199259.0,157,62786300.0,161914329.0,0b9e8ffba6e141079ea6dd6ab07fc3fca7167384b320ba93cc1335f8250bf855
1,1,1,17759417.0,33,67371194.0,7777615.0,0ba64dde3d0fe025d430a30df6941b8cf305803c62c0f9558bccde8fb2d0be59
2,1,1,2219005.0,49,490931.0,1615457.0,0baf4e0e1645889326d5d42c40bf83f3570725e3e50877f0641db47bed2e3279
1,1,1,7445484.0,21,17652522.0,12911713.0,0bb33d461a6a3c4dc09a103088e35cd40b510fde3e30201a7ab586fa10c93e65
1,1,1,87794201.0,194,19543540.0,46000598.0,0bdd99e6017b2f88734a79402fbf3e96ed26395cfde39966b874f8d2db56cd32
1,1,1,61779586.0,1,70792.0,0.0,0be30f135ac25c599cb02ba81fce80c44e3ce7b074cf316dec025c94c60abbea
1,1,1,90614795.0,295,17748601.0,24193891.0,0be5b7a7aa0985afb6252f6c2a79b923f2a8fba2947b525dd1040884495e113d
2,0,1,785224.0,47,8247084.0,4244012.0,0bec51adc07adc0e97f2e39993f4537e654de3ee4a0d81a48421542969f17cd6
1,1,1,0.0,110,8797998.0,21794541.0,0bec593b3a48cddfbb0f356e8d64186c003bff70fbfd44b496f691c659b9de0f
1,1,1,2846325.0,182,1015228.0,0.0,0bfc18b5a3599a6350cf0784c0f5163278be49675080e51a20a930f154ae52c5
2,0,0,457193.0,82,3026502.0,4843789.0,0bfca91c0e480cf994e6076218a7d8d871ba63c9a12d7ade1020271781f016ad
2,1,1,63007.0,55,64228.0,188080.0,0bffa2eadf48bb85ff72e6c7af644ca7211e3cb105e51ba24bc6d7b18ea2abca
1,1,1,110250998.0,28,315151.0,525350.0,0c03ff82e67785f3fb90ff539e6239d0a8121c905e05bdd776d9174776a15734
2,1,1,674413.0,65,14111605.0,15624449.0,0c1e0e9cc9527ad8ad4f7128c1d5c06276e6328c895cad3513a64947a6623025
1,1,1,8617523.0,38,2063039.0,6265648.0,0c1ea62f185e6fa34cc2c26b4de07b83921b1a8fc63fd7852ba1ca04ed0e8953
1,0,1,19331976.0,2,29326.0,43138.0,0c2dc5fedc3689abf5ff4be14fe8fea8d23d22068297c24bb3cbd245eaf8aa16
2,1,1,1683015.0,40,1212832.0,1061158.0,0c2e5de3d3c15f82f2206937822aab75f5bf8a25f9d5ea820e366861c0a64ad2
1,1,1,16116900.0,20,907896.0,972723.0,0c4199c8bf3b462ed9085b3a83c82ab660c7ca6be7619cef00f436b52461cc53
1,1,1,7514270.0,120,7814596.0,18171985.0,0c44dd2cfd7df098aae9ca7edf592c17ebf88a8d9632c37ae34e1142e8262af1
1,0,0,474379.0,28,71846.0,134767.0,0c57c7b6cbc6314047e476373dd1c3258c00cc3095269f216c6a90c634aa61c9
1,1,1,79098212.0,97,9913244.0,23618946.0,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247
2,1,1,3331474.0,2,2852.0,157197.0,0c736bdf6d3b2cb54fb51ce45460e1247074c7c1b686ff90022d459d8c7f670b
1,1,1,73620124.0,268,9650311.0,12721513.0,0c76305bc2de6b687ce8ab2cc0e7e4ab9330e420490ada39dcf4f59e373540fd
1,1,1,4454293.0,82,17322428.0,1146188.0,0c7ba8d5df159adc97feb62c3b10002b2a5d1820f55b9f51abf8cbc69676bb5c
1,1,1,13439579.0,123,40644324.0,6543773.0,0c82812628b46ce0ae0eccdc9e8d02db3ce4ffc4fd0701f25b67cebeae00ba9b
1,1,1,176703.0,90,7303.0,13616.0,0c84de19713a234f730dc8399001eb44905fc09c97ae72a357993bc6d4d73a1e
1,1,1,170883349.0,54,1391183.0,62886.0,0c99350e84a7154926d1054e9f4a3ba7d15f02c263c2f563de75eb848806bb2d
1,1,1,1829273.0,38,13683.0,15745.0,0c9d1e5fd0a6f92545db51d687908d2848214b7745b29756c905fadf915df1d4
2,1,1,34457064.0,197,19594944.0,17315156.0,0ca2c27fb625cd3918b3feb98f958f9a1d2d2ae607cc4284e050475fc5f66c00
1,1,1,166925538.0,63,0.0,0.0,0cb37893a0072db461100d91e8de1a0c6a7c6d5dbb4a2491b45591a0d1115ac7
1,1,1,18382427.0,113,6338148.0,13644552.0,0cbd0536e39e4c8dbbef06739ce017994b64746c95f18e1cb6c85876cdb205ad
1,1,1,167257357.0,4,56228.0,5708.0,0cc5cc4834e46a222afab10a2b5104f995c526ef1ba855e312a399a75e76d6a6
2,1,1,20444.0,67,1575386.0,637241.0,0cc8f0cb6aad6e6c7bcd8d81d656ed4e2dd0cc68a4cd713013e162c3bac25879
1,1,1,38933977.0,12,238675.0,151725.0,0cd865af06cbff34e132d243341099d2c3ecf307cbaa8c6271ae6076a0193a20
1,1,1,12530429.0,31,1254779.0,1424961.0,0cd9f35bc9b46ed6414907eff8067304b91f6edf16fd2e0a4aa36922ee51655b
1,0,1,5065874.0,197,9852974.0,26336891.0,0cda333980decc8bad60985c8420e3e36577163306c3c78c12b624284766bc50
1,1,1,7161573.0,99,17461504.0,14357566.0,0cec747950d1e8db779615acc9778fbd610c9cef0509e789aa85cd334ca495b1
1,1,1,128109051.0,18,202770.0,206887.0,0cefe1c43f3660f88568e7b62db4306770f753ff344b00714fbcb115a7de45f0
1,1,1,23535755.0,27,5177216.0,19050823.0,0cf91c4b7df1bfce246e04726b60e3594d46f8257316d01fa0525d55fe3618ec
1,1,1,2561489.0,50,666764.0,1847810.0,0cfe1bbd59dd114f94e7d331c12893f2876e7f01949da7f0d01d3fdaa6f66e4e
2,1,1,328025.0,39,486753.0,635050.0,0d10c584a0b78a498605ace85ee343ac2e324647f9b850b5a0585b1f1f2ee746
1,1,1,14749456.0,123,1082600.0,1128359.0,0d199e00ef1439bb6a944801bf94da6f5be16e0505e938cb09b4dc917fc83119
2,1,1,1881849.0,8,4234984.0,0.0,0d20c1dbe2a6f3b3fd1f236b06dd7377b6333a89ee170ed18e2e61ee3be15617
1,1,1,0.0,183,1876325.0,881731.0,0d29637a354039c05950e6ad4aab2a02c7d79ab74ff84194ddf186c872156fab
1,1,1,268199.0,34,6953131.0,7170355.0,0d38927bec742424808fd7f07f976c3bf2e40a58e944feea7cf841f6a591afb5
2,0,1,878952.0,271,42650973.0,41077038.0,0d3e33e26148cc241b78c6010df0497bdbc7a2bb910d8354cf210e84a927d8b7
2,1,1,21766295.0,141,876342.0,343215.0,0d3e7ad0d93fda5febaf0dccd73ab1556aecc5339faa306068d79bc2cc827370
1,1,1,179834808.0,100,77528.0,263828.0,0d46addf1c696236cdcacdd17038f71578bedc4c7268d3a4e15d921fe09a0c5f
1,1,1,661637348.0,68,1585170.0,759372.0,0d4a17b382c8d0d91db4377920e53ecba9127d879bbb641d0792f6d7ea53c091
1,1,1,1040402.0,74,308578.0,336710.0,0d52a265fbc033560fbf435e5c50fd17464c1750ab4021402e32807cecd6426d
2,1,1,4679720.0,177,1404121890.0,143693270.0,0d6223b84fe2ebb705e6fb8618ef5b532729b7b9c6a2b997d48579e788257cea
1,1,1,51823089.0,224,1388814.0,11230432.0,0d873803c091883f4c272614a66aa3a4672e06f3c01a970597d438db5cc9a4c8
2,0,0,3095688.0,47,865899.0,864590.0,0d877f206f30a1b64cac3a4103da96a91ab6c64b77b914bccebce06a2258aa7b
2,1,1,41782888.0,96,2012262.0,2301784.0,0d97843ac94006d26b321bce1ec0a9c4acf05cd1c142cc349c7cc91d6d900c69
1,1,1,83405.0,234,12522196.0,12105319.0,0d9ad4c8d8adc5098f2be094b609f57e404a43a02e4421c52f23d654c438ab03
1,1,1,18884831.0,89,16940617.0,38298200.0,0d9cc152a6a6f9f9482cdcf602a89f8f46c2960897254886de85fa5513dab72f
2,1,1,6124.0,265,17760479.0,19473659.0,0d9d49d59dd56830c3acd3fbc0f22dedfa9dee0ec56849e0ca280809bfb6ee47
1,1,1,13205719.0,32,200381.0,156963.0,0dafded2422778197ec783d2caaf3856513cf3e9464887966ee79ff098a5aa47
2,0,0,1043.0,113,58657.0,552053.0,0db759f8dd05d656c853d51d6ebacafb70ae3772be7feb9ab9ab94184216672b
1,1,1,2876932.0,266,235497037.0,62948371.0,0dbe3799aad33864aef68046539c4bcfbcc48ce1f36291fb9d82798ee2075700
2,1,1,215932.0,8,258164.0,10365569.0,0dc021d53a57649e3292b49144dbb41ce43b4b6fffb9febddcc5c5079cabc87a
1,1,1,38175314.0,201,35982293.0,51326418.0,0dcd424f73c62017aa8191317bbf630d3eff17dc5a02c990dc43e85ba19d9b44
1,1,1,37676921.0,183,500724.0,2687215.0,0dd9b87eb44d4de94431e24e68db5655ed4656c76a17cc6ef674890fd6790b1a
1,1,1,155641212.0,32,569486.0,895093.0,0de1693fab43cd7d94f40bc8644334260c91dfe683f3b26bbb6776214e34d01e
1,1,1,51968523.0,63,4716285.0,1699202.0,0dfb3454f91a02a2e526f7f9e38736048bd291d833cd583e8da670cab16b9a6d
2,1,1,2778069.0,35,10782.0,22342.0,0e0bd5ae68fb417d2db6ccb1df8b372ae602c16af885c9b3df023cf59cdfa0b0
1,1,1,139741120.0,53,1344802.0,11123614.0,0e0fb825e510abdeea0c0678ac190d33b8d6874aadbf25c898378e0e0a07cd7b
1,1,1,207746269.0,133,29227935.0,15276651.0,0e21a61395a1ca215e359f1d520eb39da138c0a943506e607a19b9cc4e9e9d1b
1,1,1,4549527.0,227,263201624.0,463871534.0,0e21babfc22c66ff864b343dd7e16eb29a85fc935b5ba74bec5502636a499dfe
1,1,1,50860176.0,9,5255.0,102714.0,0e239c1493eae341289c9b09fa9a088facb2b36cb0e6ace075682efca1083ca4
1,1,1,808116.0,35,207618.0,566983.0,0e27aa5134cf6fe779d2e3a67c4cbdc2a7fa2f8949c3c3b20be3c02b15df7dc1
2,0,0,917445.0,16,11428.0,47595.0,0e2830831d0828a00f24ed4da6050261f9be4a8162a26a1e5db85c3b2cf2a7e1
1,1,1,9276149.0,22,8470470.0,18490286.0,0e2930d0d20273a536f040dd416d193b4fbc9404ef94ce397d2fab72b64b032b
2,0,0,16192.0,34,198586.0,107969.0,0e2d2d239550b000f80208c2e2683d884ed1c72f36f4979c0ad6c69c785c6acb
1,1,1,31740236.0,15,1191037.0,555222.0,0e3175855382aaab468debc9dd89dd74e4ba77b5154d615580ed53318e3ee723
1,0,1,2861640.0,34,165093.0,18322.0,0e53fdcfd8bc2042c7b54dea30be22c32a5cf67108538968d7a513dbc8eaab2b
1,0,1,0.0,90,898620.0,2258700.0,0e6a6cfc12c3824334f6305613eefa830ba8bd95db4dd1ad961d4a41ecd863f2
2,1,1,15297381.0,11,190354.0,164886.0,0e6cea03e7ffc92e0159c96e890b941825f77d8a4a1661d092af337a0562014b
1,1,1,1059.0,186,15432443.0,28583473.0,0e8151b8b0e77ead2a7d688e0d902d70196d46c096c3c8ed773cfd65fef3224e
1,1,1,230533.0,38,9855541.0,12762416.0,0e826c1883bb5e573734a73bd845e5da15de2bc5802430b1c501c2c9dee6bc83
1,0,0,2312225.0,35,40131431.0,21677771.0,0e8f499b13536b45f1a06496db3bab835ae22101ccd6d519166dbf62c8552865
1,1,1,865122.0,43,206228.0,190970.0,0e8f6be966d1327bd94d4bf58a54633f75dfba95f4e13770244d9983f2d95e3f
1,1,1,1692.0,70,314514.0,7253328.0,0eaa8a912aa1aaf5af6b9c3fb7932c8cbdd870a1b53ee2b50bc1b4397786eee3
1,1,1,1130515.0,92,353625.0,450672.0,0ec9f95a971ef3aece886fe151721d01db835455aad360344cb763a335ba0cf4
2,1,1,9561302.0,90,3798708.0,2464563.0,0ef49d08b4af68e9cb2b2aa63198699ee7dc7b5e1c4550244b97f635560b5920
1,1,1,41156.0,28,6379568.0,693349.0,0efd9e8095711125f599ee77d408d67f914e6ad3c3759c365cc5a7d514eb37be
1,1,1,323331420.0,1,342278.0,0.0,0effbf4cdcd10142aec3dab26f73017cc82c42f2fdef55bfb9c3f724f6066f23
1,1,1,101183853.0,102,7256375.0,5183238.0,0f0620ba58c1318a443e7b32d5ae5d9ab8b7abb617f7f4b78fae37150864e012
1,1,1,14980727.0,9,95976.0,17056.0,0f0db751d8778f0f7e0b3f932e8afc86259b047440d71d388ece7d792a06b672
2,1,1,837258.0,87,20916443.0,52750189.0,0f36ead8dd847148354f7bdf2c01c229782c1788b5a2b29de494c42b21b2fee5
1,1,1,15333885.0,158,43362515.0,68596182.0,0f3875683a8f86aef9108db4bc20d5baad20e9bb57d9c06030e0736579539fea
1,0,1,13827706.0,60,2646620.0,3844711.0,0f3b488ad0d5a04c62b1ccd67f05ec08a2bc5154cfea8fd21163e73715e369b9
1,1,1,43153286.0,392,968763492.0,230885514.0,0f4df9a4df1abd58b61dba4e4f90c7d26cf0eae04eb04377d8392e874831e98c
2,1,1,78252576.0,126,1088594.0,2041442.0,0f51b97e9a21da3b8a58013f10e391f364d76455b455c360b797c74f8fc7ca4e
2,0,0,4835056.0,87,3184759.0,3506226.0,0f536cd1361f227ff5467944831f2ec33ee5a1139a7a8e36522068648034c9c6
1,1,1,159816451.0,15,272179.0,1212317.0,0f70742f1e40b4797fe0db46024d84dc1705830c7cda886afd6f24da945cb619
1,1,1,1106795.0,37,7080094.0,3523750.0,0f8cea8561083c6ed5ff24824d1ba8b1f72a8b3b06eceb86bdc3af4da7a22283
2,1,1,958.0,9,810858.0,259421.0,0f9092b094e5130eb09330701fff35a41f3ad897fc699b21e6ec57be1b7892c9
2,1,1,188512.0,331,155766060.0,81053579.0,0f926e7d86395f1290dab099db7839011f4f420f104e5a4b3e800f9b600ae778
1,1,1,13208365.0,131,19560532.0,89203885.0,0f98a88355309c4595391081e48aaade630ed71ca5007650283690d05138b3c1
1,1,1,157039.0,48,1470113.0,1135544.0,0fb0d5c21ffc06225341a4a24eea4ff8cfe1be0ca2ec1d329130a684cf603174
1,0,0,856176.0,44,18442879.0,27375221.0,0fb70cc7b1ffb241283614c79a40be3b84b2ca07959d88b52b209eeaba6048f8
1,1,1,2789547.0,108,26408869.0,42899773.0,0fbffb8356bf03f6f75325232904908445516370ffcccd07df082b12917ccb5e
1,1,1,677405506.0,287,308402704.0,173570673.0,0fd01fa104450a708a61b529afcbcc735b1ccb3e7a158115b53368d0506e1afb
2,1,1,174003.0,107,9083186.0,20588823.0,0fda79ccbe4cd804b41710be62c5f6f55db5074746a0cb9913c132320e89e21d
1,0,1,304689.0,26,1795198.0,3810300.0,0fe04dfb9e9cb90c68df348d4d38b9006be5e2ad9edb00044b22f22c7a96a1bc
1,1,1,817973.0,118,13405928.0,53226970.0,0fe897df240db0d6f45c75e4f73f303a8cce589d6326d2df88b15937ccb2d31a
1,1,1,73134678.0,35,3945447.0,2552348.0,0feb00c7f475bcfa5d0ede208db039951e3bc913611ae45bf9e547de7beaa685
1,1,1,72588780.0,30,2309279.0,167988.0,0ff999d5247385a45c0a79aab6b5cfd0d448abd6b3772c9e1b460c5a07cb5cf7
1,1,1,13344840.0,53,18496090.0,30529702.0,10062590d08241fe1c39f903e27c9a730b1cc3aa16f469fdbb7bffd6c5350c79
1,1,1,66595479.0,60,499330.0,1839157.0,1007d919b371765effa3c9986ba5b3af61ea9fe755f21762e7907d6a80f1e5b3
2,0,1,936150.0,30,332688.0,80200.0,100a82e1e7a6bbd932c27c702a5c385f5f0b831b44a52e9206b509a18ea6ce09
2,1,1,6759084.0,105,8923210.0,11691966.0,10162472cb1421734707087d59343d760feedb6bc5a031e5d09d293f27df167a
1,1,1,7243602.0,148,3005812.0,3519224.0,101d9c2bf17afea73369d7d4593f6e5792f11301da9722ce7fd07c5df20b1dd1
1,1,1,39206179.0,30,456709.0,56799.0,1025767529f344745b31aebde9dc795cf2cd51db8c53232c2e1f0ff4ca1f5f03
1,1,1,12279254.0,2,11513.0,0.0,1028d8767036ea5f522524f830cd84ff5dbe7e8c00f7fa65967abedb125eb51d
1,1,1,1570336.0,125,4178266.0,818442.0,102a0ea91042589a1943cea82d5e741bfb7a4dbf39029e7a52ee064231d38f0e
1,1,1,434066224.0,88,6758975.0,8550092.0,102e3ba50d2b335b71e881df9ef5fea70124a240e8b15c5a4c5c3eabac4605d1
2,1,1,988410.0,170,29644778.0,16951487.0,1030080a98e84a2d2c05c5b14b0c773731c73dd82bfdb1f9bc73d3c0e32af60c
1,0,1,66781.0,65,39835.0,40226.0,103230bfc6e2156f1d111a47858be83cd28fa69fa3fe4765657da6a8f14e0bdc
1,1,1,826037269.0,161,54772860.0,117901543.0,10351bd16fa319ebfa4c64929e7291ee5dce1d2a06d33a93bde40722e5454dbc
2,1,1,53003032.0,366,261491875.0,49137750.0,1040c88944ef468476a3671f368b38abc997707d8b5cd85a1779412f6035261d
1,0,1,1055261.0,7,1996.0,628.0,10415ed38ffcd1132f596dd07bcc9aad4d7fd064460919d640f8f7039bdb74d6
1,1,1,272441.0,65,74218372.0,145033254.0,10415f999cd889a1353fd418371681b04b63b9ba0a0de58198ef836d2b4f7d7c
1,0,0,7386536.0,10,559560.0,316791.0,10458e343151658fc43c09cd8498e7274e56011eb2453c919d0a129fe4073483
1,1,1,57130712.0,241,29641279.0,9873444.0,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5
1,1,1,2962567.0,56,5125065.0,5517050.0,1068755a2417ec4165be7f493fc0ebbd3c4caa3a2e4701535552e19bfc32116f
2,0,0,217028.0,52,3313847.0,3428072.0,10689facee14a921d8a7d46a3cf0b5fb02e04b0c625a43b6eb100c0fd829d2f2
1,1,1,32310740.0,69,123973.0,4617187.0,108337a3636c56b50a35b2c01866fbbdb40d0819fe37323768d29fc0b5586068
1,1,1,3486200.0,206,31850856.0,36554701.0,109be8b884cec9cdd02ca52ac90a5af035dba3a76d43f96c9b380adf55c9c1e9
1,1,1,447635945.0,63,167766.0,222179.0,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61
1,1,1,27104276.0,211,103969325.0,43460594.0,10a62cbfb4de1551f6a9d3d6393c71673d5e62301c96eace22534e5310419c43
1,1,1,230192.0,197,482273.0,314464.0,10ac4e51796e032aad6b17cdff7ef0928257d8946accd3ef507635ed18a83560
1,1,1,268744163.0,323,99431104.0,127515219.0,10ac63740b716d21dae4d27443fe456f907a2ebcfb07462414e743d77cd0454a
1,0,0,4761533.0,26,2508996.0,3502132.0,10ae304c537fa95327ebff94d43cb5d0ef0ddb79b8928c7a3ba2b1af396f830b
1,1,1,285764.0,155,4764427.0,24624865.0,10af2824af6a34e993240959b6dbf89462b82f6a0600c991e8bd6b8c8f5128a9
1,1,1,525076.0,324,52643085.0,76031877.0,10cd0c568d24a9ae534d8d91615192cc4d95bfd1b31163bc15e1a21a845ae270
2,1,1,403655230.0,129,1882376.0,488337.0,10dfbe9c8f9a5f5eda8c5e8a1c716e128c2af38c92dc8358e7cac07b9bc29c1c
2,1,1,0.0,58,1190394.0,1012064.0,10e833c89b46ba926e5f684b896182d0c841ad257c1651accc7f8041af416f3d
1,1,1,3110789.0,1,7508.0,0.0,10f47fcf591c2a1f280dd58583b09eeaee5d0c2f9c63bec1d9b4bda9617e072d
2,1,1,10647188.0,154,1617633.0,4816558.0,110266d0bfcfc4a2ce82378ad16657bf56fc0e9fba7aacdb4524e5b4eb16a304
2,1,1,2410149.0,6,219718.0,32240.0,11072a08aa0bc4f56d7c000ed9e2549a5a1da349cf2e517e2db03e4368d3e9d0
1,0,1,1456353.0,2,61413.0,2042.0,1118cff2bfec20d3dc7f5285d36f812704086cd75b7a5d316f0ae64d95252656
1,1,1,536571816.0,167,1091677653.0,18618341.0,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac
1,1,1,7766802.0,45,6817337.0,22703.0,11314e91480007d8e660b13a629f7d654dc3436904076554ea60c80646cca900
1,1,1,9842332.0,130,3112394.0,3626908.0,113bbf4d9ca61d67f2b2df17072034c16bbd2990d14e3b298fe337c743416cd9
1,1,1,808024.0,28,1344616.0,677050.0,114669d3d59645618ab1dde6baa93a06e67f1080c2f10d8ff0851baa4bfd13b7
1,1,1,1102423.0,75,7820466.0,12646356.0,114def772070368fa8e08637169bd1392788adc3826f97d1bbddf86bbd1dcb81
1,1,1,328196.0,93,336497.0,875977.0,1152549a69033c9c54ceb978ceb02977a60cd734319e12e39857b46428e5c7a1
1,1,1,30429356.0,207,824507.0,1446102.0,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5
1,1,1,114028284.0,29,8099197.0,9118281.0,1157876e952363d4e0a040744b0bafd5a07c48662cca1a0f3af2a6646c9884c9
2,0,1,3791108.0,121,4248362.0,11861455.0,115d5df87f685be0ecdcf140f78aceced4a34ec78d123a79d60250697648720f
1,1,1,15948624.0,5,530196.0,43142.0,117416322767dae2d3be4608dce58874bedb2d4f215dd853e84e10e54f1b54c5
1,1,1,8072595.0,2,457.0,0.0,11818b8a510fad55d02e1693462746fa2b7cbf136b065feefe398e81550b6aa6
2,0,0,25368.0,23,991096.0,631995.0,118d0c183876a0cccd9ffe62711c465f76e2c5e312fcb38a640ae991ed25522d
2,1,1,12659221.0,2,659528.0,0.0,11950d3762cf99e441d20a3f8df06ecd93f559a687b250a19314d493af252dbe
1,1,1,6402339.0,39,3333387.0,6884402.0,119a043d9bc42d3ee2e94f8f8719e0e6dc806aadfe7807a6d837f68d7e9b1ed0
2,1,1,34827581.0,166,39689610.0,54478223.0,119a9b2731cced21e384dbecd16d4861e5fe6cf0b0f919af0bd198a51ada2336
1,1,1,57065278.0,81,2152405.0,4101138.0,119abc0ddcf645ddb0637c6947038a2d69406f2145f31165bd4589218264807d
1,1,1,97201408.0,217,85924061.0,54172731.0,119adb34030b4e1adcf179d5d9af2ac777e958710ace1267d2ca3cdaf70851e5
1,1,1,25176452.0,223,131803591.0,113554926.0,119d170cc00206d855ae603ced66875083aa0584f1bfd9f9a1be06597388bca6
1,1,1,7909006.0,60,2577956.0,4492177.0,11a6474cb44b9d8fd4b38fdc403551e3690b5cdafda549c23f72ae76d8eeb5ce
